nom,libellecourt,lon,lat,codeinsee
Gambsheim,GHM,7.8791884,48.6948699,67151
Le Mée-sur-Seine,WEE,2.624116,48.540086,77285
Dugny - La Courneuve T11,DLC,2.4115,48.9439,93027
Cuers - Pierrefeu,CFU,6.0856855,43.2364281,83049
La Couronne,LCO,0.1011570895580505,45.604570970062376,16113
Grandvilliers,GAR,1.9384836,49.6593779,60286
Ychoux,YXC,-0.9460318,44.3292659,40332
Parsac - Gouzon,PCG,2.1744416,46.1986154,23149
Allassac,AAA,1.4731471,45.2589385,19005
Gandrange - Amnéville,GDG,6.1358897,49.2608222,57019
Générac,GEC,4.3434742,43.7324379,30128
Feuquières - Broquiers,FBS,1.8305169,49.6545751,60233
Lamonzie-Saint-Martin,LZE,0.3854609,44.8450247,24225
Dannemarie - Velesmes,DNV,5.8738348,47.2038599,25195
Dordives,DDI,2.7628787,48.1471796,45127
Lunéville,LNE,6.49727,48.588233,54329
Morez,MRZ,6.023578,46.5262166,39368
Saint-Martin d'Étampes,SME,2.145401,48.42747,91223
Précy-sur-Oise,PYO,2.3764638,49.2033492,60513
Sarreguemines,SGS,7.0686398,49.1073357,57631
Le Val d'Or,VDO,2.21636,48.85645,92064
Mazingarbe,MJG,2.7005447,50.4608957,62563
Villers-Cotterêts,VCT,3.0937,49.25026,02810
Bruyères,BUY,6.7187638,48.204895,88078
Maurs,MRS,2.1995656,44.7061543,15122
Tullins Fures,TLE,5.492194,45.300996,38517
Theillay,THY,2.0443867,47.3139904,41256
Labège Innopole,FRV,1.5129784,43.5473613,31254
Sainte-Marthe en Provence,SAH,5.390412,43.3392414,13214
La Seyne - Six-Fours,LSM,5.876966,43.116959,83126
Champbenoist - Poigny,CPK,3.287434,48.545567,77368
Collioure,COX,3.0782319,42.5269437,66053
Jeumont,JTJ,4.08645,50.29606,59324
Pont-à-Mousson,PAM,6.050842,48.90058,54431
Vias,VAB,3.4253562,43.315653,34332
Arleux,ARX,3.1208073,50.2863204,59015
Thuès Carença,THG,2.2227279,42.5229486,66209
Venerque - Vernet,VQV,1.426079,43.433361,31574
Bailleul-Sir-Berthoult,BSH,2.8409809,50.3351257,62073
Saint-Nabord,XNB,6.5818945,48.0461722,88429
Pont-Melvez,PMZ,-3.3114444,48.4702228,22249
Villennes-sur-Seine,VSW,1.9993185,48.9394602,78672
Fontainebleau - Avon,FON,2.72634,48.416371,77014
Longueil-Annel,LPK,2.8634086,49.4672441,60368
Selles-Saint-Denis,SSD,1.9222038,47.3883857,41241
Souppes - Château-Landon,SPP,2.734971,48.181907,77458
Les Aubrais,LAB,1.906629,47.926801,45147
Nieul,NEW,1.1723974,45.9273896,87107
Gardanne,GDN,5.463332,43.455992,13041
Tarbes,TBS,0.069415,43.239955,65440
Saint-Ouen-l'Aumône Quartier de l'Église,XOA,2.10369,49.03997,95572
Garches - Marnes-la-Coquette,GMC,2.18692,48.83839,92064
Bréval,BVA,1.54191,48.94336,78107
Longpré-les-Corps-Saints,LGP,2.00277,50.01128,80488
Thourotte,LTC,2.8830021,49.4760722,60636
Hautmont,HAT,3.91522,50.25398,59291
Albi Madeleine,ALM,2.1409629,43.938011,81004
Montfavet,MFT,4.873943,43.932635,84007
Saint-Antoine-de-Breuilh,XAB,0.15196,44.8466877,24335
Vincey,VCY,6.3355129,48.3436471,88355
Saint-Fargeau-Ponthierry,XFA,2.542493,48.564549,77407
Ille-sur-Têt,ILL,2.6242863,42.6682396,66088
Mareuil-sur-Ourcq,MAQ,3.075653,49.1355418,60380
Sainte-Colombe Septveilles,XCS,3.25602,48.52959,77404
Nogent-le-Rotrou,NGR,0.8103045,48.3255926,28280
Avenue Foch,AVF,2.2756167,48.870971,75116
Saint-Thégonnec,STH,-3.9483116,48.4942082,29266
Servon-sur-Vilaine,SVO,-1.4667757,48.112224,35327
Arrou,AOU,1.1285567,48.0997945,28012
Saint-Louis La Chaussée,SLU,7.5312095,47.6094781,68297
Grasse,GRA,6.925524,43.653317,06069
Val-de-Reuil,VDR,1.224147,49.275437,27701
Lézignan-Corbières,LZA,2.7699635,43.1999609,11203
Einvaux,EIN,6.3932959,48.5034859,54175
Vitry-le-François,VYF,4.587581,48.718142,51649
Betton,BTN,-1.6344745,48.1814803,35024
Nîmes Pont du Gard,NIM,4.50768,43.81681,30155
Villers-Saint-Sépulcre,ULC,2.2204386,49.3680779,60685
Mézidon-Canon,MEZ,-0.07496,49.071,14431
Rothau,RTH,7.2074902,48.4590026,67414
Petit Vaux,PVY,2.3339755,48.675859,91216
Limay,LSH,1.74731,48.9841,78335
Bénesse-Maremne,BMX,-1.3698505,43.6277484,40036
Agen,AGN,0.620932,44.208311,47001
Le Verdon-sur-Mer,LVD,-1.0650925,45.5492065,33544
Montaigut-le-Blanc,MUF,1.7339815,46.1367425,23132
Saint-Laurent-de-la-Prée - Fouras,SSC,-1.0274305,45.9930002,17353
Montmoreau,MMA,0.1380013,45.3982987,16294
Bois-Colombes,BCO,2.27256,48.91348,92009
Buzy en Béarn,BUZ,-0.4558864,43.1482723,64157
Montgeron - Crosne,KRW,2.462224,48.708094,91421
Chemin d'Antony,CHQ,2.3126207,48.748143,92002
Ourscamp,OUA,2.9540017,49.5341405,60492
Vivonne,VIV,0.2653156,46.4266355,86293
Champlan,CPL,2.28073,48.70804,91136
Nexon,NNF,1.1784396,45.6915692,87106
Chevaigné,CWH,-1.6307622,48.2089042,35079
Le Bouscat - Saint-Germaine,LGM,-0.614049444932229,44.870926495346204,33069
Le Pallet,PLL,-1.346898,47.143831,44117
Gilley,GIL,6.4925676,47.0500626,25271
La Baule-Escoublac,LBE,-2.389102,47.28869,44055
La Levade,LLE,4.0102736,44.228602,30132
Sainte-Geneviève-des-Bois,SXG,2.313161,48.653245,91549
La Redonne Ensuès,RDS,5.1975675,43.33447,13033
Boigneville,BWI,2.3789793,48.342078,91069
Woippy,WPY,6.155621,49.1487965,57751
Turenne,TUR,1.6007045,45.0379541,19273
Bischwiller,BHW,7.8516536,48.765753,67046
Frontignan,FRN,3.758689,43.444934,34108
Saint-Laurent - Gainneville,XLG,0.2522963,49.5285649,76596
Belz - Ploemel,BZP,-3.0721919,47.652466,56161
Bénestroff,BEN,6.75266,48.90656,57060
Évian-les-Bains,EVI,6.577457,46.397915,74119
Ligugé,LGJ,0.3331733,46.5203091,86133
Talence Médoquine,TLM,-0.60062,44.81649,33522
Novéant-sur-Moselle,NEN,6.052101,49.028635,57515
Saint-Mars-la-Brière,SRL,0.3656778,48.0285239,72300
Collonges-lès-Premières,CLG,5.2653478,47.2212533,21183
Nurieux-Volognat,NEX,5.5327486,46.1842195,01267
Decize,DZE,3.467274,46.837362,58095
Sévérac-d'Aveyron,SVC,3.0569451,44.3246516,12270
Fontaines - Mercurey,FAE,4.7750693,46.8512109,71202
Montauban-de-Bretagne,MDT,-2.052675,48.190241,35184
Montpellier Sud de France,MSF,3.924623,43.594787,34172
Saint-Cyr-en-Val La Source,SCV,1.9476045,47.8192,45272
La Chaussée-Saint-Victor,WSV,1.3537834,47.6127952,41047
Chilly-Mazarin,CAZ,2.3081837,48.7004413,91161
Viviez - Decazeville,VZI,2.2182582,44.5555678,12305
Onzain - Chaumont-sur-Loire,OZA,1.18595,47.492,41167
Ria-Sirach,RAJ,2.3907488,42.6034078,66161
Savy-Berlette,ZYB,2.5577316,50.3538756,62785
Charmes,CHS,6.301537,48.378483,88090
Munster Badischhof,MUB,7.1528861,48.0390754,68226
Besançon Viotte,BNV,6.022003,47.247019,25056
Saint-Médard-d'Eyrans,SYS,-0.5057172,44.7168571,33448
Daours,DAO,2.4590533,49.899267,80036
Saint-Clément - Laronxe,SCX,6.6081108,48.5312283,54472
Preignac,PRG,-0.3022296,44.5783064,33337
Nevers Le Banlay,NVB,3.1636746,47.0068974,58194
Rouen Rive Droite,RRD,1.094087,49.448764,76540
Brax - Léguevin,BXL,1.236922,43.614887,31088
Gertwiller,GWL,7.4663166,48.4133621,67155
Anvin,ANV,2.25494,50.446845,62036
Nançois - Tronville,NAE,5.2912016,48.7180423,55519
Gramat,GRT,1.7223028,44.7734284,46128
Appilly,APP,3.1221903,49.5808826,60021
Elne,ELN,2.9635851,42.5971138,66065
Montastruc-la-Conseillère,MCL,1.5979,43.715985,31358
Moulins sur Allier,MSA,3.338842,46.561346,03190
Belvès,BES,1.0118831,44.7773978,24035
Leval,LLW,3.8366811,50.1845311,59344
Pompey,PPE,6.13061,48.77304,54430
Colomiers,COL,1.334221,43.603734,31149
Vierzon,VER,2.059822,47.226497,18279
Basse-Ham,BHD,6.2348709,49.3805708,57287
Lurbe-Saint-Christau,CLE,-0.60408,43.12099,64360
Le Bourget T11,BOT,,,93029
Saint-Gratien,SGT,2.28531,48.96403,95555
Épinay - Villetaneuse T11,EPY,,,93031
Saint-Aignan - Noyers,SAN,1.3838369,47.2869126,41164
Gagny,GNQ,2.527106,48.883125,93032
La Barasse,LBC,5.4845101,43.2858384,13011
Labège Village,LEJ,1.5329207,43.5305367,31254
Sainte-Foy-la-Grande,SFY,0.221519,44.836886,33402
Uzerche,URE,1.5702735,45.4407088,19276
Breitenbach,BHH,7.1040522,48.0285326,68051
Montpon-Ménestérol,MPI,0.159328,45.006326,24294
Albens,ABN,5.9483418,45.785946,73010
Chasse-sur-Rhône,CSR,4.794843,45.58237,38087
Sous le Bois,SBS,3.93961,50.2655833,59392
La Fouillouse,LFI,4.3170839,45.4977675,42097
Couilly - Saint-Germain - Quincy,CYQ,2.854057,48.8830205,77413
Saint-Nom-la-Bretèche Forêt de Marly,SNB,2.0509372,48.8677671,78224
Lyon Jean Macé,LJC,4.84139,45.74495,69387
Chalon-sur-Saône,CSS,4.843454,46.781612,71076
Allée de la Tour Rendez-Vous,AET,2.506475,48.897109,93057
La Possonnière,LPO,-0.6917009,47.3713848,49247
Javel,JVL,2.2768401,48.8462046,75115
Saint-Laurent-du-Var,SNV,7.194413,43.662451,06123
Essonnes Robinson,ESO,2.463701,48.606095,91174
Ivry-sur-Seine,IVN,2.39099,48.814371,94041
Sury-le-Comtal,SYC,4.1824904,45.5291194,42304
Châteauroux,CTX,1.699536,46.809737,36044
Voutré,VOU,-0.2921804,48.1340521,53276
Lentilly Charpenay,CNJ,4.6824009,45.8165247,69112
Étival-Clairefontaine,ETL,6.8769607,48.3671987,88165
Méru,MRU,2.13254,49.23233,60395
Marvejols,MVJ,3.2810718,44.5446819,48092
Saint-Pierre-Quiberon,SQN,-3.138905,47.5210574,56234
Prades - Molitg-les-Bains,PDS,2.4294184,42.6170988,66149
Anché - Voulon,ACV,0.2503424,46.3496187,86003
Saint-Étienne Le Clapier,SEC,4.3782267,45.4371122,42218
Villeneuve-Saint-Georges,VSB,2.446011,48.730113,94078
Le Bousquet-d'Orb,LBD,3.1689379,43.6912097,34038
Massy - Palaiseau,MPU,2.2575281,48.7264211,91377
Gironde-sur-Dropt,GID,-0.0920127,44.583292,33187
Tieffenbach - Struth,FOX,7.25527,48.9062169,67491
Bantzenheim,BTZ,7.5038675,47.8109675,68020
Saint-Brieuc,SBC,-2.765,48.50758,22278
Blois - Chambord,BLO,1.323823,47.585445,41018
Conflans - Jarny,CJJ,5.8681853,49.1662895,54273
Blainville - Damelevières,BLV,6.386953,48.564971,54152
Bayon,BYN,6.322569,48.468046,54585
Longjumeau,LJU,2.2943957,48.7020364,91345
Vitré,VTE,-1.211754,48.122671,35360
Issoudun,ISK,1.985834,46.948763,36088
Pontgouin,PNN,1.1414359,48.477867,28302
Maisons-Alfort - Alfortville,MFA,2.426977,48.802071,94046
Barentin,BTM,0.953517,49.549123,76057
Trilport,TLP,2.94953688,48.96013551,77475
Créteil Pompadour,CTP,2.4352763,48.7715403,94028
La Chapelle Aulnay,CVM,-1.5415,47.30859,44035
Avenue du Président Kennedy Maison de Radio France,APK,2.279969,48.853322,75116
Athis-Mons,ATH,2.403749,48.712557,91027
Lille Europe,LEW,3.075796,50.639224,59350
Le Bruel,BWQ,3.358325,44.4813286,48056
Vitry-sur-Seine,VYB,2.402229,48.800768,94081
Marne-la-Vallée Chessy,MLV,2.78272,48.869856,77111
Gazeran,GZA,1.7718857,48.6259183,78269
Paris Gare de Lyon,PLY,2.37352,48.844888,75112
Lucé,LCJ,1.4529681,48.4366725,28218
Crécy-la-Chapelle,CLC,2.905748,48.859391,77142
Lagny - Thorigny,LGY,2.70404228,48.88218325,77464
Reims,RMS,4.024435,49.258978,51454
Troyes,TOY,4.065281,48.296069,10387
Lizy-sur-Ourcq,LZO,3.031718,49.021929,77257
Lyon Part Dieu,LYD,4.859355,45.760559,69383
Le Raincy - Villemomble - Montfermeil,RVM,2.512062,48.889325,93062
Groslay,GNX,2.35358,48.98462,95288
Conflans Fin d'Oise,CFD,2.07465,48.98931,78172
Saint-Dié-des-Vosges,STD,6.948656,48.282225,88413
Hochfelden,HCH,7.572355,48.7554199,67202
Le Plessis-Belleville,PLB,2.7448073,49.0959033,60500
Mulhouse,MSE,7.342396,47.742224,68224
Forbach,FOB,6.9013184,49.1892278,57227
Wavrin,WAV,2.93672,50.57443,59653
Domont,DMO,2.33746,49.03268,95199
Sarcelles - Saint-Brice,SLL,2.36867,48.99529,95539
Bonnières-sur-Seine,BNR,1.582205,49.038788,78089
Saint-Quentin en Yvelines - Montigny-le-Bretonneux,SQY,2.04523,48.78657,78423
Lieusaint - Moissy,LIU,2.568935,48.628305,77251
Tours,TRS,0.693703,47.389781,37261
Saint-Sébastien,SBF,1.5466809,46.3859938,23239
Villeparisis - Mitry-le-Neuf,VII,2.60243,48.95325,77294
Lamballe,LAM,-2.511546,48.46606,22093
Château-du-Loir,CDL,0.414912,47.683392,72071
Les Boullereaux Champigny,BXP,2.511884,48.824926,94017
Saint-Seurin-sur-l'Isle,SUN,-0.0026606,45.0114075,33478
Nantes,NTS,-1.542356,47.216148,44109
Val d'Argenteuil,VDA,2.23088,48.95042,95018
Saillat - Chassenon,XDO,0.8117415,45.8696297,87131
